abalone 5 7 Global 4174 207.6 31.1452 68.8548 16.483 16.4948 83.5052 0.0718735 0.0305603 0.0097659 0.0069644 0 0 0
abalone 5 7 Class1 103 4 3.8835 96.1165 5.82524 5.82524 94.1748 0
abalone 5 7 Class2 390 17 51.2821 48.7179 39.4872 39.4872 60.5128 0
abalone 5 7 Class3 689 32 40.0581 59.9419 26.8505 26.8505 73.1495 0
abalone 5 7 Class4 634 31 37.5394 62.4606 11.1987 11.1987 88.8013 0
abalone 5 7 Class5 567 22 37.2134 62.7866 17.4603 17.4912 82.5088 0.176367
abalone 5 7 Class6 26 2 7.69231 92.3077 0 0 100 0
abalone 5 7 Class7 67 6 14.9254 85.0746 1.49254 1.49254 98.5075 0
abalone 5 7 Class8 32 0 0 100 0 0 100 0
abalone 5 7 Class9 126 6 4.7619 95.2381 0 0 100 0
abalone 5 7 Class10 487 34 33.2649 66.7351 8.41889 8.43621 91.5638 0.205339
abalone 5 7 Class11 266 16 12.782 87.218 16.9173 16.9811 83.0189 0.37594
abalone 5 7 Class12 42 7 16.6667 83.3333 2.38095 2.38095 97.619 0
abalone 5 7 Class13 203 13 13.3005 86.6995 7.38916 7.38916 92.6108 0
abalone 5 7 Class14 115 3 73.913 26.087 7.82609 7.82609 92.1739 0
abalone 5 7 Class15 57 4 22.807 77.193 64.9123 64.9123 35.0877 0
abalone 5 7 Class16 259 6 4.6332 95.3668 9.26641 9.26641 90.7336 0
abalone 5 7 Class17 14 2 14.2857 85.7143 0 0 100 0
abalone 5 7 Class18 58 6 10.3448 89.6552 0 0 100 0
abalone 5 7 Class19 6 1 16.6667 83.3333 0 0 100 0
abalone 5 7 Class20 1 0 0 100 0 0 100 0
abalone 5 7 Class21 15 1 6.66667 93.3333 0 0 100 0
abalone 5 7 Class22 1 0 0 100 0 0 100 0
abalone 5 7 Class23 9 1 11.1111 88.8889 0 0 100 0
abalone 5 7 Class24 1 0 0 100 0 0 100 0
abalone 5 7 Class25 1 0 0 100 0 0 100 0
abalone 5 7 Class26 2 1 50 50 0 0 100 0
abalone 5 7 Class27 1 0 0 100 0 0 100 0
abalone 5 7 Class28 2 1 50 50 0 0 100 0
adult 5 6 Global 45222 19794.9 89.9872 10.0128 63.3497 80.4968 19.5032 21.3016 0.512136 0.0962924 0.0650907 0 0 0
adult 5 6 Class1 11208 4338 75.1606 24.8394 47.252 55.8945 44.1055 15.4622
adult 5 6 Class2 34014 17122 94.8727 5.1273 68.6541 89.4233 10.5767 23.2257
australian 5 7 Global 690 499.6 96.8116 3.18841 54.6377 81.9565 18.0435 33.3333 0.0061438 0.0014575 0.000987 0 0 0
australian 5 7 Class1 383 294 97.389 2.61097 56.9191 83.2061 16.7939 31.5927
australian 5 7 Class2 307 251 96.0912 3.90879 51.7915 80.303 19.697 35.5049
automobile 5 15 Global 159 124.1 100 0 37.7358 95.2381 4.7619 60.3774 0.0031168 0.0052111 0.0050531 0 0 0
automobile 5 15 Class1 3 2 100 0 66.6667 100 0 33.3333
automobile 5 15 Class2 20 19 100 0 20 80 20 75
automobile 5 15 Class3 48 42 100 0 31.25 100 0 68.75
automobile 5 15 Class4 46 36 100 0 50 95.8333 4.16667 47.8261
automobile 5 15 Class5 29 25 100 0 48.2759 100 0 51.7241
automobile 5 15 Class6 13 12 100 0 15.3846 66.6667 33.3333 76.9231
